縣市別,機構類型,機構代碼,機構名稱,地址,電話,定位地址,WGS84經度,WGS84緯度
連江縣,居家護理所,7191040013,連江縣東引鄉衛生所附設居家護理所,連江縣東引鄉中柳村123號,83677206,連江縣東引鄉中柳村5鄰123號,120.49044,26.367006
臺北市,產後護理之家,7401181349,汭恩產後護理之家,臺北市中正區中華路1段39號21樓,(02) 2382-5588,臺北市中正區光復里12鄰中華路一段39號,121.509518,25.045
臺北市,產後護理之家,7401181321,環球敦品產後護理之家,臺北市中正區中華路2段77號1-11樓及地下室,2222-8888*376,臺北市中正區愛國里7鄰中華路二段77號,121.505874,25.034179
臺北市,產後護理之家,7401181367,璽悅婦兒產後護理之家,臺北市中正區金山南路1段58號2樓,223212211,臺北市中正區文北里27鄰金山南路一段58號,121.528981,25.040711
臺北市,產後護理之家,7501181065,臺北市立聯合醫院附設和平婦幼產後護理之家,臺北市中正區福州街12號9樓,0223916471*1031,臺北市中正區南福里2鄰福州街12號,121.51925,25.029112
臺北市,產後護理之家,7401181296,元氣御守產後護理之家,臺北市中正區福州街9號1-13樓及地下1-3樓,958587128,臺北市中正區南福里28鄰福州街9號,121.519882,25.029671
臺北市,產後護理之家,7401181072,藍田產後護理之家,臺北市中正區新生南路一段170巷13號3-5樓,33225000,臺北市中正區三愛里15鄰新生南路一段170巷13號,121.531321,25.034305
臺北市,產後護理之家,7401181232,璽悅金山產後護理之家,臺北市中正區金山南路一段58號5-6樓,223212211,臺北市中正區文北里27鄰金山南路一段58號,121.528981,25.040711
臺北市,產後護理之家,7401181278,璽悅國際產後護理之家,臺北市中正區金山南路一段58號3-4樓,223212211,臺北市中正區文北里27鄰金山南路一段58號,121.528981,25.040711
臺北市,產後護理之家,7501091057,臺北市立聯合醫院附設中興產後護理之家,臺北市大同區鄭州路145號9樓,25523234,臺北市大同區玉泉里9鄰鄭州路145號,121.508887,25.050692
臺北市,產後護理之家,7601101078,木生婦產科診所附設產後護理之家,臺北市中山區長安東路二段90號6樓、8樓,25012312轉611,臺北市中山區朱園里13鄰長安東路二段90號,121.534436,25.048327
臺北市,產後護理之家,7601101032,李義男婦產科診所附設產後護理之家,臺北市中山區中山北路二段71號5樓及5樓之1,25611688,臺北市中山區中山里10鄰中山北路二段71號,121.523053,25.057286
臺北市,產後護理之家,7401101538,人之初產後護理之家,臺北市中山區中山北路二段96號8樓,02-25683777,臺北市中山區集英里7鄰中山北路二段96號,121.522662,25.059488
臺北市,產後護理之家,7401101547,璽悅大直產後護理之家,臺北市中山區基湖路166巷1號2、3、4樓,(02) 7746-7258,臺北市中山區金泰里14鄰基湖路166巷1號,121.563023,25.077468
臺北市,產後護理之家,7401101501,木芳產後護理之家,臺北市中山區長安東路二段88、90號7樓,02-25170297,臺北市中山區朱崙里16鄰長安東路二段258號,121.543666,25.048158
臺北市,產後護理之家,7401101494,蓁禾產後護理之家,臺北市中山區新生北路三段11巷32號2-6樓,02-2599-7111,臺北市中山區新福里16鄰新生北路三段11巷32號,121.528728,25.063507
臺北市,產後護理之家,7401101476,優兒寶產後護理之家,臺北市中山區松江路318號14樓,02-7702-7600,臺北市中山區新生里3鄰松江路318號,121.532888,25.060672
臺北市,產後護理之家,7401101458,木恩產後護理之家,臺北市中山區長安東路二段88、90號9樓,2501-2312,臺北市中山區朱崙里16鄰長安東路二段258號,121.543666,25.048158
臺北市,產後護理之家,7401101449,小青田大寶產後護理之家,臺北市中山區建國北路一段80號7樓,02-77002-1155,臺北市中山區朱園里6鄰建國北路一段80號,121.536282,25.049541
臺北市,產後護理之家,7401101369,協和婦女醫院附設產後護理之家,臺北市中山區松江路85巷5號5、6、7樓、93巷6號3、5、6樓,02-2507-2222,臺北市中山區朱園里9鄰松江路85巷5號,121.533942,25.050273
臺北市,產後護理之家,7401101341,新嬰?六福產後護理之家,臺北市中山區南京東路3段130號6樓,8772-1831,臺北市中山區力行里15鄰南京東路三段130號,121.540783,25.051722
臺北市,產後護理之家,7401101298,永安產後護理之家,臺北市中山區明水路600號4樓,25321195,臺北市中山區成功里17鄰明水路600號,121.551799,25.081444
臺北市,產後護理之家,7401101243,薇閣薇恩產後護理之家,臺北市中山區樂群三路56號3樓、3樓之1、3樓之2、4樓、4樓之1、4樓之2,8502-7688,臺北市中山區成功里19鄰樂群三路56號,121.552835,25.082474
臺北市,產後護理之家,7401101234,新嬰?產後護理之家,臺北市中山區南京東路3段130號7樓,8772-8755,臺北市中山區力行里15鄰南京東路三段130號,121.540783,25.051722
臺北市,產後護理之家,7401011584,芯玥產後護理之家,臺北市松山區八德路3段30號14樓,25772882,臺北市松山區敦化里14鄰八德路三段30號,121.551561,25.048082
臺北市,產後護理之家,7401011137,藍田京華產後護理之家,臺北市松山區南京東路五段三００號四樓,27475783,臺北市松山區新聚里10鄰南京東路五段300號,121.567599,25.051106
臺北市,產後護理之家,7401011244,健寶兒產後護理之家,臺北市松山區八德路4段111號4至6樓,2525-0828,臺北市松山區吉祥里10鄰八德路四段111號,121.561435,25.048679
臺北市,產後護理之家,7401011388,晶英產後護理之家,臺北市松山區健康路152、156號6樓,2745-8880,臺北市松山區安平里24鄰健康路500號,121.568569,25.054281
臺北市,產後護理之家,7401011477,國泰台北會館產後護理之家,臺北市松山區健康路152、156號7樓至8樓,27392029*1613,臺北市松山區安平里24鄰健康路500號,121.568569,25.054281
臺北市,產後護理之家,7401011593,人之初敦化館產後護理之家,臺北市松山區敦化北路230號1至3樓,27131680,臺北市松山區民有里22鄰敦化北路230號,121.549019,25.058993
臺北市,產後護理之家,7401011495,彌月房產後護理之家,臺北市松山區八德路3段30號10樓,,臺北市松山區敦化里14鄰八德路三段30號,121.551561,25.048082
臺北市,產後護理之家,7401011502,彌月房三二產後護理之家,臺北市松山區八德路3段32號10樓,225770497,臺北市松山區敦化里14鄰八德路三段32號,121.551709,25.048081
臺北市,產後護理之家,7401011520,君玥產後護理之家,臺北市松山區八德路3段32號14樓,02-25772882,臺北市松山區敦化里14鄰八德路三段32號,121.551709,25.048081
臺北市,產後護理之家,7401011566,時尚產後護理之家,臺北市松山區民權東路3段140巷15號3樓,287706298,臺北市松山區民有里25鄰民權東路三段140巷15號,121.546741,25.0605
臺北市,產後護理之家,7401011575,茱諾產後護理之家,臺北市松山區八德路2段400號11樓、11樓之1,227218910,臺北市松山區中崙里7鄰八德路二段400號,121.54657,25.048043
臺北市,產後護理之家,7401011486,御兒軒產後護理之家,臺北市松山區南京東路5段108號11樓。,,臺北市松山區吉祥里13鄰南京東路五段108號,121.562139,25.051248
臺北市,產後護理之家,7101020014,臺北市立聯合醫院附設仁愛產後護理之家,臺北市大安區仁愛路4段10號4樓,2709-3600轉3433,臺北市大安區仁慈里16鄰仁愛路四段10號,121.545302,25.03754
臺北市,產後護理之家,7601020523,周大中婦產科診所附設產後護理之家,臺北市大安區敦化南路二段46號2樓,27555285,臺北市大安區住安里20鄰敦化南路二段46號,121.548271,25.031307
臺北市,產後護理之家,7401021339,馥御產後護理之家,臺北市大安區忠孝東路四段221號9樓,02-87716877,臺北市大安區建安里20鄰忠孝東路四段221號,121.552577,25.041661
臺北市,產後護理之家,7401021311,孕學林產後護理之家,臺北市大安區新生南路1段103巷32-3號1-7樓及地下1樓,02-27115969,臺北市大安區民輝里9鄰新生南路一段103巷32之3號,121.535647,25.040572
臺北市,產後護理之家,7401021295,壹壹產後護理之家,臺北市大安區大安路2段39號1-7樓及地下1樓,2703-1112,臺北市大安區住安里15鄰大安路二段39號,121.546156,25.031604
臺北市,產後護理之家,7401021259,英倫大安館產後護理之家,臺北市大安區基隆路2段228之1號、230號1-7樓、230號7樓之1,02-23773996,臺北市大安區虎嘯里12鄰基隆路二段228之1號,121.551194,25.023392
臺北市,產後護理之家,7401021213,愛兒家產後護理之家,臺北市大安區忠孝東路4段87號6樓,02-8773-8628,臺北市大安區光武里2鄰忠孝東路四段87號,121.547624,25.041758
臺北市,產後護理之家,7401021197,華悅仁愛產後護理之家,臺北市大安區濟南路3段39之2號5、6、7樓,89782475,臺北市大安區民輝里8鄰濟南路三段39之2號,121.536131,25.040278
臺北市,產後護理之家,7401021188,華悅產後護理之家,臺北市大安區濟南路3段39之2號2、3、4樓,8978-2777,臺北市大安區民輝里8鄰濟南路三段39之2號,121.536131,25.040278
臺北市,產後護理之家,7401021124,吳坤光婦產科診所附設產後護理之家,臺北市大安區大安路1段247號2樓、2樓之1、2樓之2及249號2樓,27055465,臺北市大安區德安里3鄰大安路一段247號,121.54609,25.033776
臺北市,產後護理之家,7401021062,康和產後護理之家,臺北市大安區金山南路二段三十一巷九號2-4、7樓,23435599,臺北市大安區永康里7鄰金山南路二段31巷9號,121.527822,25.033007
臺北市,產後護理之家,7401021357,安心圓安和產後護理之家,臺北市大安區安和路一段27號15樓,(02) 8978-2800,臺北市大安區建倫里3鄰安和路一段27號,121.550372,25.039169
臺北市,產後護理之家,7401170588,御兒產後護理之家,臺北市信義區信義路五段109、111號2樓,02-2722-3311,臺北市信義區三犁里23鄰信義路五段180之1號,121.574147,25.032986
臺北市,產後護理之家,7401170622,彌月房信義產後護理之家,臺北市信義區忠孝東路四段563號13樓-1、-2,02-2756-3777,臺北市信義區新仁里1鄰忠孝東路四段563號,121.564019,25.041454
臺北市,產後護理之家,7401170515,滿園產後護理之家,臺北市信義區光復南路415號2樓,27221853,臺北市信義區正和里5鄰光復南路415號,121.557766,25.03703
臺北市,產後護理之家,7401170579,彌月房慶生產後護理之家,臺北市信義區忠孝東路4段563號13樓,2753-3770,臺北市信義區新仁里1鄰忠孝東路四段563號,121.564019,25.041454
臺北市,產後護理之家,7401151109,璽悅精緻產後護理之家,臺北市士林區中正路420號8樓,28312121,臺北市士林區福佳里26鄰中正路420號,121.519623,25.093413
臺北市,產後護理之家,7401151369,康和士林產後護理之家,臺北市士林區中正路420號6樓,228356628,臺北市士林區福佳里26鄰中正路420號,121.519623,25.093413
臺北市,產後護理之家,7401151341,禾馨士林產後護理之家,臺北市士林區中正路289-1號1-10樓,02-2882-7333,臺北市士林區福德里6鄰中正路289之1號,121.523942,25.094674
臺北市,產後護理之家,7401151332,璽悅天母產後護理之家,臺北市士林區忠誠路2段188號3樓,(02) 7729-7775,臺北市士林區天福里6鄰忠誠路二段188號,121.533689,25.116437
臺北市,產後護理之家,7401151181,藍田士林產後護理之家,"臺北市士林區福國路108號2F-1,2、3F-1,2,3、4F-1,2、5F-1,2、6F-1,2、7F-1,2,3",2833-6833,臺北市士林區德華里14鄰福國路108號,121.521615,25.102056
臺北市,產後護理之家,7401161847,好寶貝北投二館產後護理之家,臺北市北投區北投路二段11號7樓、7樓之1~6,,臺北市北投區大同里15鄰北投路二段11號,121.498757,25.130541
臺北市,產後護理之家,7301160035,振興醫療財團法人附設振興產後護理之家,臺北市北投區振興街45號健康大樓6~8樓,28267467,臺北市北投區榮華里2鄰振興街45號,121.5224,25.117543
臺北市,產後護理之家,7401161838,好寶貝北投一館產後護理之家,臺北市北投區北投路二段11號6樓、6樓之1~6,02-2898-3267,臺北市北投區大同里15鄰北投路二段11號,121.498757,25.130541
臺北市,產後護理之家,7401111196,愛兒麗產後護理之家,臺北市內湖區民權東路六段180巷6號7樓,02-87914567,臺北市內湖區寶湖里13鄰民權東路六段180巷6號,121.592648,25.068196
臺北市,產後護理之家,7401111132,璽恩產後護理之家,臺北市內湖區行善路351號5樓、353號5樓、355號5樓、351號6樓、353號6樓及355號6樓,,臺北市內湖區石潭里13鄰行善路351號,121.585387,25.063268
臺北市,產後護理之家,7401111098,安心圓產後護理之家,臺北市內湖區大湖街166巷4之1號1至3樓,02-87913223,臺北市內湖區秀湖里2鄰大湖街166巷4之1號,121.600824,25.084257
臺北市,產後護理之家,7401111052,永安福華產後護理之家,臺北市內湖區民權東路6段180巷6號3樓、3樓之1,87927733,臺北市內湖區寶湖里13鄰民權東路六段180巷6號,121.592648,25.068196
臺北市,產後護理之家,7401111249,嘉禾產後護理之家,臺北市內湖區行善路351、353、355號2~4樓,02-87911589,臺北市內湖區石潭里13鄰行善路473號,121.586588,25.065653
臺北市,產後護理之家,7401111230,大葉產後護理之家,臺北市內湖區行善路351、353、355號11、12樓,27951005,臺北市內湖區石潭里13鄰行善路473號,121.586588,25.065653
臺北市,產後護理之家,7401201042,文山悠之家產後護理之家,臺北市文山區萬和街8號12樓、8號12樓之1、8號12樓之2,66175880,臺北市文山區萬芳里30鄰萬和街8號,121.567725,25.002008
臺中市,產後護理之家,7403220036,愛維納斯產後護理之家,臺中市中區平等街7號4-6樓,04-22229788,臺中市中區光復里1鄰平等街7號,120.678449,24.139589
臺中市,產後護理之家,7403230023,臺安醫院附設產後護理之家,臺中市東區進化路203號7樓,23602000,臺中市東區東勢里13鄰進化路203號,120.694075,24.148978
臺中市,產後護理之家,7617020520,中國醫藥大學附設醫院台中東區分院附設產後護理之家,臺中市東區自由路3段296號9~10樓,04-22121058,臺中市東區旱溪里19鄰自由路三段296號,120.694796,24.142551
臺中市,產後護理之家,7417021158,優質產後護理之家,臺中市東區精武路132號2~6樓,04-23602211,臺中市東區東勢里12鄰精武路132號,120.692813,24.148146
臺中市,產後護理之家,7403250098,環球台中產後護理之家,臺中市南區建國南路二段150巷15號,(04)2260-7555,臺中市南區福平里6鄰建國南路二段150巷15號,120.665083,24.127376
臺中市,產後護理之家,7403240145,沁美產後護理之家,臺中市西區健行路1049號8-9樓,04-23225222,臺中市西區忠明里22鄰健行路1049號,120.663199,24.155767
臺中市,產後護理之家,7403240118,幸福城堡產後護理之家台中館,臺中市西區五權路1-67號4樓之1,04-23760149,臺中市西區公民里29鄰五權路1之67號,120.665496,24.137083
臺中市,產後護理之家,7403240047,帝寶產後護理之家,臺中市西區忠明南路139號(地下1、2樓；地上1至10樓；地上11樓部分範圍),04-23285888,臺中市西區公平里2鄰忠明南路139號,120.657535,24.151831
臺中市,產後護理之家,7403240109,臻之月產後護理之家,臺中市西區向上路一段95號(地下1樓、4-7樓),04-23011186,臺中市西區昇平里24鄰向上路一段95號,120.663348,24.146574
臺中市,產後護理之家,7403260076,敦南真愛台中館產後護理之家,臺中市北區臺灣大道2段360號20樓之1,04-2326-1087,臺中市北區淡溝里30鄰臺灣大道二段360號,120.66527,24.154468
臺中市,產後護理之家,7403260156,蘊荷芳產後護理之家,臺中市北區太原路二段197號,,臺中市北區賴厝里2鄰太原路二段197號,120.680764,24.165565
臺中市,產後護理之家,7403260165,麗馨產後護理之家,臺中市北區新興里3鄰太平路75巷30號,04-22298000,臺中市北區新興里3鄰太平路75巷30號,120.683418,24.146663
臺中市,產後護理之家,7403260183,中國醫藥大學附設醫院附設產後護理之家,臺中市北區育德路2號第一醫療大樓五樓,0422502121#4234,臺中市北區邱厝里14鄰育德路1號,120.680903,24.157218
臺中市,產後護理之家,7403290190,安馨產後護理之家,臺中市北屯區昌平路一段30-6號,04-22347057,臺中市北屯區三光里8鄰昌平路一段30之6號,120.694164,24.166647
臺中市,產後護理之家,7403290029,典昀產後護理之家,臺中市北屯區平陽里21鄰河北一街89號1~2樓,04-22473987,臺中市北屯區平陽里21鄰河北一街89號,120.683161,24.176662
臺中市,產後護理之家,7403270214,伊夏蓓爾產後護理之家,臺中市西屯區中清路2段1357號,04-24265678,臺中市西屯區港尾里8鄰中清路二段1357號,120.657698,24.195857
臺中市,產後護理之家,7217060535,財團法人敬德基金會附設產後護理之家,臺中市西屯區敬德街8號、8-2號,(04)24614546,臺中市西屯區林厝里11鄰敬德街8號,120.612337,24.19939
臺中市,產後護理之家,7403270161,澄清綜合醫院中港分院附設產後護理之家,臺中市西屯區福康路8號9-10樓,04-24632846,臺中市西屯區福林里2鄰福康路8號,120.616924,24.183364
臺中市,產後護理之家,7403270152,必樂芙產後護理之家,臺中市西屯區西安里烈美街268號2-6樓,,臺中市西屯區西安里2鄰烈美街268號,120.642647,24.182784
臺中市,產後護理之家,7403270107,百悅產後護理之家,臺中市西屯區龍聖路100號,04-22550700,臺中市西屯區龍潭里6鄰龍聖路100號,120.631625,24.159787
臺中市,產後護理之家,7403270045,聖韻產後護理之家,臺中市西屯區福科路702號4樓~8樓,04-27080600,臺中市西屯區福林里22鄰福科路702號,120.611179,24.187204
臺中市,產後護理之家,7403280032,媽媽咪亞產後護理之家,臺中市南屯區公益路2段60號,04-23197733#201,臺中市南屯區大業里18鄰公益路二段60號,120.651124,24.151008
臺中市,產後護理之家,7403280087,順風產後護理之家,臺中市南屯區南屯路2段408號7-8樓,(04)24753123,臺中市南屯區田心里16鄰南屯路二段408號,120.645576,24.137917
臺中市,產後護理之家,7403280121,媽媽咪亞陽光館產後護理之家,臺中市南屯區公益路二段808號(地下1-2樓、地上1-8樓),04-22517767,臺中市南屯區黎明里16鄰公益路二段808號,120.629095,24.151389
臺中市,產後護理之家,7417071041,喜月產後護理之家,臺中市南屯區大墩六街330號,04-23807066,臺中市南屯區田心里2鄰大墩六街330號,120.646326,24.14274
臺中市,產後護理之家,7317070033,林新醫療社團法人附設林新產後護理之家,臺中市南屯區惠中路3段36號A、B棟5樓,04-22586688,臺中市南屯區三和里31鄰惠中路三段36號,120.640201,24.149037
臺中市,產後護理之家,7403190079,欣賀產後護理之家,臺中市太平區立功路112號1樓至5樓,986656088,臺中市太平區新高里16鄰立功路112號,120.714332,24.152694
臺中市,產後護理之家,7403200070,禮悅產後護理之家,臺中市大里區立新二街85號1至7樓,04-22752016,臺中市大里區立德里31鄰立新二街85號,120.697536,24.104122
臺中市,產後護理之家,7203200021,仁愛醫療財團法人附設大里仁愛產後護理之家,臺中市大里區國光路2段398號10樓及11樓,04-24819900-31141,臺中市大里區東興里29鄰國光路二段398號,120.680183,24.109828
臺中市,產後護理之家,7303150055,林新醫療社團法人附設烏日林新產後護理之家,臺中市烏日區榮和路168號5樓,0423388766-6583,臺中市烏日區榮泉里19鄰榮和路168號,120.598042,24.109591
臺中市,產後護理之家,7403010147,優悅產後護理之家,臺中市豐原區中山路438號2-5樓,04-25268270,臺中市豐原區東勢里1鄰中山路438號,120.715361,24.247729
臺中市,產後護理之家,7403010129,日安產後護理之家,臺中市豐原區三村里豐原大道一段677街8號(地上1樓至7樓),04-25324118,臺中市豐原區三村里20鄰豐原大道一段500號,120.703023,24.240856
臺中市,產後護理之家,7403080014,如意產後護理之家,臺中市神岡區豐原大道七段579號,04-25226650,臺中市神岡區豐洲里27鄰豐原大道七段579號,120.710247,24.260964
臺中市,產後護理之家,7403050052,藍田悅產後護理之家,臺中市沙鹿區鹿寮里錦上街85號,04-26621666,臺中市沙鹿區鹿寮里38鄰錦上街85號,120.562924,24.249234
臺中市,產後護理之家,7403050034,欣悅產後護理之家,臺中市沙鹿區南勢里10鄰鎮南路2段56號,426326789,臺中市沙鹿區南勢里10鄰鎮南路二段56號,120.570378,24.218461
臺南市,產後護理之家,7405340111,國泰台南產後護理之家,臺南市中西區永福路1段185號3-4樓,06-2150599,臺南市中西區小西門里15鄰永福路一段185號,120.199994,22.986588
臺南市,產後護理之家,7405340157,幸悅產後護理之家,臺南市中西區民權里民生路二段166號3~9樓,06-2271188,臺南市中西區民權里民生路二段166號,120.194738,22.996106
臺南市,產後護理之家,7405340184,溫心產後護理之家,臺南市中西區民生路2段76號6樓,06-2210792,臺南市中西區五條港里1鄰民生路二段76號,120.197068,22.995322
臺南市,產後護理之家,7405340031,小天使產後護理之家,臺南市中西區府前一街9巷14號2-6樓,06-2988288,臺南市中西區大涼里12鄰府前一街9巷14號,120.187825,22.993179
臺南市,產後護理之家,7421080021,郭綜合醫院附設產後護理之家,臺南市中西區民生路2段22號5樓,62221111,臺南市中西區五條港里1鄰民生路二段22號,120.198504,22.994862
臺南市,產後護理之家,7405320137,愛麗安產後護理之家,臺南市東區德高里18鄰德昌路88號2~4樓,06-2901827,臺南市東區德高里10鄰德昌路88號,120.237651,22.966152
臺南市,產後護理之家,7405320128,貝詩特產後護理之家,臺南市東區中西里長榮路2段70號1-4樓,06-5119876,臺南市東區中西里12鄰長榮路二段70號,120.219623,22.988254
臺南市,產後護理之家,7405320100,周宗盛婦產科附設產後護理之家,臺南市東區莊敬里莊敬路100號3-4樓,06-2746166,臺南市東區莊敬里2鄰莊敬路100號,120.232973,22.995037
臺南市,產後護理之家,7405320075,陳祥君產後護理之家,臺南市東區東門路2段338號1-3樓、340號1-4樓,06-3351808,臺南市東區崇信里1鄰東門路二段338號,120.226688,22.982948
臺南市,產後護理之家,7405320173,安欣產後護理之家,臺南市東區中華東路三段46號5樓,06-2894488,臺南市東區崇信里8鄰中華東路三段46號,120.228326,22.980212
臺南市,產後護理之家,7421011437,吳峻賢婦產科診所附設產後護理之家,臺南市東區東光路1段53巷1號1-3樓,06-2085511,臺南市東區東光里6鄰東光路一段53巷1號,120.230763,22.992418
臺南市,產後護理之家,7421041220,聖帝諾產後護理之家,臺南市北區海安路3段338巷17號,06-2835888,臺南市北區成德里6鄰海安路三段338巷17號,120.200688,23.009088
臺南市,產後護理之家,7405350028,康芙產後護理之家,臺南市北區中華北路二段101號4-5樓,06-3505000,臺南市北區文元里8鄰中華北路二段101號,120.198375,23.019783
臺南市,產後護理之家,7405380035,佳旺產後護理之家,臺南市安平區育平路357號1-4樓,06-2937157,臺南市安平區平通里31鄰育平路357號,120.16739,22.993665
臺南市,產後護理之家,7405380053,康乃心產後護理之家,臺南市安平區華平里華平路465號3-4樓,06-2936888,臺南市安平區華平里12鄰華平路465號,120.175112,22.992387
臺南市,產後護理之家,7305370055,臺南市立安南醫院附設產後護理之家,臺南市安南區長和路二段66號第一醫療大樓5樓,06-3553111*1690,臺南市安南區州南里13鄰長和路二段66號,120.223192,23.064232
臺南市,產後護理之家,7405310248,珍璽悅產後護理之家,臺南市永康區勝利里中華路247號3~5樓,06-3127919,臺南市永康區勝利里16鄰中華路247號,120.235149,23.005787
臺南市,產後護理之家,7405010163,咪寶產後護理之家,臺南市新營區民生路52號3~7樓,06-6379888,臺南市新營區民生里6鄰民生路52號,120.309014,23.306329
臺南市,產後護理之家,7641070534,宏科醫院附設產後護理之家,臺南市善化區三民路1-35號5樓,06-5818868,臺南市善化區南關里9鄰三民路1號之35,120.286956,23.127531
臺南市,產後護理之家,7405200032,何婦產科診所附設產後護理之家,臺南市新市區民生路46-1號5-6樓,06-5995218,臺南市新市區新和里31鄰民生路46之1號,120.290218,23.079069
高雄市,產後護理之家,7407350062,安田婦產科診所附設產後護理之家,高雄市苓雅區三多二路353號7.8樓,7255167,高雄市苓雅區林興里1鄰三多二路353號,120.318057,22.618227
高雄市,產後護理之家,7407350071,華康高雄中正館產後護理之家,高雄市苓雅區中正二路30號2.3.4樓,72265959,高雄市苓雅區安祥里6鄰中正二路30號,120.320263,22.63032
高雄市,產後護理之家,7307350015,阮綜合醫療社團法人附設阮綜合產後護理之家,高雄市苓雅區四維四路81、83號1-5樓,3351121轉3060,高雄市苓雅區苓中里5鄰四維四路262號,120.292454,22.614753
高雄市,產後護理之家,7202080516,天主教聖功醫療財團法人附設聖功產後護理之家,高雄市苓雅區建國一路352號6樓,2238153,高雄市苓雅區民主里3鄰建國一路352號,120.323927,22.633118
高雄市,產後護理之家,7407290052,容婦產科診所附設產後護理機構,高雄市鼓山區明誠三路487號4樓,5541000,高雄市鼓山區龍子里4鄰明誠三路487號,120.300473,22.660985
高雄市,產後護理之家,7407290016,生安婦產小兒科醫院附設產後護理之家,高雄市鼓山區美術東二路177號12樓,5223138,高雄市鼓山區龍水里5鄰美術東二路177號,120.28831,22.662316
高雄市,產後護理之家,7402091344,吳昆哲婦產小兒科醫院附設產後護理之家,高雄市前鎮區民權二路四三○號八樓,3319611,高雄市前鎮區民權里1鄰民權二路204之1號,120.311976,22.607672
高雄市,產後護理之家,7602051135,德謙醫院附設產後護理之家,高雄市三民區九如二路18號,07-3210981,高雄市三民區同德里2鄰九如二路18號,120.313205,22.640667
高雄市,產後護理之家,7407320162,民族醫院附設產後護理之家,高雄市三民區民族一路880號5樓至9樓,3462803,高雄市三民區鼎力里2鄰民族一路880號,120.317459,22.668545
高雄市,產後護理之家,7407320206,四季台安醫院附設產後護理之家,高雄市三民區聯興路145巷1號2、4樓,,高雄市三民區灣興里1鄰聯興路145巷1號,120.313751,22.659096
高雄市,產後護理之家,7207320015,義大醫療財團法人附設義大貝思諾產後護理之家,高雄市三民區大昌一路305.309號11-14樓,75596188,高雄市三民區灣愛里25鄰大昌一路420號,120.317393,22.658928
高雄市,產後護理之家,7407310111,杏生婦產科診所附設產後護理機構,高雄市楠梓區德民路288號2、3、4樓,,高雄市楠梓區翠屏里44鄰德民路288號,120.307537,22.725968
高雄市,產後護理之家,7407300062,柏仁醫院附設產後護理之家,高雄市左營區博愛二路340號2、3樓,07-5508888-105,高雄市左營區新上里30鄰博愛二路340號,120.303625,22.664169
高雄市,產後護理之家,7107350020,高雄榮民總醫院附設產後護理之家,高雄市左營區大中一路386號9樓之3,07-3422121#8093,高雄市左營區福山里19鄰大中一路386號,120.322256,22.677696
高雄市,產後護理之家,7407300071,博愛蕙馨醫院附設產後護理之家,高雄市左營區博愛二路20號8至10樓,07-8628880-1088,高雄市左營區新上里41鄰博愛二路20號,120.303458,22.656832
高雄市,產後護理之家,7207120024,義大醫療財團法人附設義大產後護理之家,高雄市燕巢區角宿里義大路21號11樓之2,6150011-3671,高雄市燕巢區角宿里20鄰義大路21號,120.365844,22.765915
高雄市,產後護理之家,7342100017,長庚醫療財團法人附設高雄產後護理之家,高雄市鳥松區大埤路125號13樓,7317123-6066,高雄市鳥松區鳥松里14鄰大埤路125號,120.354099,22.649695
新竹市,產後護理之家,7412010600,北澤國際產後護理之家,新竹市東區福德里林森路231號6、7樓及233號6樓,03-5251308,新竹市東區福德里15鄰林森路231號,120.963289,24.798287
新竹市,產後護理之家,7412010664,儷生產後護理之家,新竹市東區福德里林森路231號5樓及林森路233號5樓,5267168,新竹市東區福德里15鄰林森路231號,120.963289,24.798287
新竹市,產後護理之家,7412010673,江婦產科診所附設產後護理之家,新竹市東區三民里民族路125號5樓、6樓,03-5353532,新竹市東區三民里7鄰民族路125號,120.977749,24.80835
新竹市,產後護理之家,7412010691,璽悅新竹產後護理之家,新竹市東區關東里關新路32號1-2樓,03-6218088,新竹市東區關東里22鄰關新路32號,121.018776,24.785049
新竹市,產後護理之家,7412010708,信澤產後護理之家,新竹市東區埔頂里埔頂三路156號1樓及158號5-7樓,03-5783688,新竹市東區埔頂里6鄰埔頂三路156號,121.009017,24.792414
嘉義市,產後護理之家,7422021259,謝俊雄婦兒科診所附設產後護理之家,嘉義市西區興業西路89號5樓,2867272*500,嘉義市西區美源里5鄰興業西路89號,120.44426,23.46824
嘉義市,產後護理之家,7422021320,嘉安產後護理之家,嘉義市西區友愛路390號5樓,,嘉義市西區竹圍里8鄰友愛路390號,120.433698,23.486732
嘉義市,產後護理之家,7722011053,天主教中華聖母修女會醫療財團法人附設天主教聖馬爾定產後護理之家,嘉義市東區大雅路二段五六五號,2756000,嘉義市東區蘭潭里13鄰大雅路二段565號,120.4671,23.47568
嘉義市,產後護理之家,7422011299,康寶產後護理之家,嘉義市東區民族路106號,2779393,嘉義市東區華南里5鄰民族路106號,120.45907,23.476949
嘉義市,產後護理之家,7222010029,戴德森醫療財團法人附設嘉基產後護理之家,嘉義市東區保健街100號3樓,05-2765041#6345,嘉義市東區保健街100號,120.451272,23.500753
新北市,產後護理之家,7431011903,璽悅板橋產後護理之家,新北市板橋區文化路一段188巷51號6樓至8樓,02-7729-4980,新北市板橋區百壽里17鄰文化路一段188巷51號,121.467809,25.01853
新北市,產後護理之家,7431011850,嘉寶產後護理之家,新北市板橋區三民路一段210號11樓、212號11樓、210號等樓（十一層）,(02)8953-8000,新北市板橋區雙玉里1鄰三民路一段210號,121.479068,25.019361
